Timestamp,Crane_ID,Vibration_X,Vibration_Y,Motor_Temp,Bearing_Temp,Hydraulic_Pressure,Load,RPM,Noise_Level
2026-05-03 09:00:00,CRANE_03,1.24,1.68,37.9,39.06,111.52,16.76,736.01,70.89
2026-05-03 09:01:00,CRANE_03,2.52,2.98,63.69,65.87,189.36,27.13,1187.61,74.04
2026-05-03 09:02:00,CRANE_03,1.76,0.84,36.68,42.91,109.59,24.58,715.82,73.63
2026-05-03 09:03:00,CRANE_03,2.45,1.91,48.45,52.65,156.53,29.64,944.39,76.69
2026-05-03 09:04:00,CRANE_03,1.49,2.06,34.8,35.9,120.67,24,720.99,74.21
2026-05-03 09:05:00,CRANE_03,1.87,1.93,33.17,37.8,113.09,19.79,739.98,74.35
2026-05-03 09:06:00,CRANE_03,2.62,2.8,54.9,58.04,196.9,41.87,1150.02,74.93
2026-05-03 09:07:00,CRANE_03,2.52,2.18,47.1,52.4,149.26,32.87,979.87,70.27
2026-05-03 09:08:00,CRANE_03,1.56,1.49,41.39,43.6,100.02,15.19,684.92,75.39
2026-05-03 09:09:00,CRANE_03,1.86,1.82,54.68,60.47,143.68,23.91,988.69,72.66
2026-05-03 09:10:00,CRANE_03,2.2,2.13,52.46,53.14,159.32,22.36,969.64,72.63
2026-05-03 09:11:00,CRANE_03,2.58,1.41,48.35,54.05,164.81,24.21,962.32,74.98
2026-05-03 09:12:00,CRANE_03,2.35,2.43,51.13,55.34,159.26,30.89,980.83,71.94
2026-05-03 09:13:00,CRANE_03,3.07,2.9,70.23,73.27,217.16,42.81,1468.5,73.33
2026-05-03 09:14:00,CRANE_03,1.81,1.67,35.57,43.26,109.92,22.67,745.71,71.84
2026-05-03 09:15:00,CRANE_03,3.07,2.74,62.65,64.96,177.75,32,1196.38,71.23
2026-05-03 09:16:00,CRANE_03,1.47,1.75,38.47,43.71,104.56,24.55,740.15,75.3
2026-05-03 09:17:00,CRANE_03,2.2,2.44,48.11,56.69,153.26,26.98,1029.23,76.92
2026-05-03 09:18:00,CRANE_03,2.15,2.94,45.36,49.71,153.41,37.83,972.23,74.72
2026-05-03 09:19:00,CRANE_03,2.37,2.01,46.17,52.47,144.09,24.49,967.72,75.49
2026-05-03 09:20:00,CRANE_03,2.79,3,62.29,67.15,190.2,29.69,1190.65,80.13
2026-05-03 09:21:00,CRANE_03,1.72,1.9,49.45,54.28,165.5,30.06,938.2,73.28
2026-05-03 09:22:00,CRANE_03,2.31,2.62,60.86,62.89,195.49,39.08,1189.26,72.69
2026-05-03 09:23:00,CRANE_03,2.1,2.93,60.24,61,182.25,30.65,1263.29,73.99
2026-05-03 09:24:00,CRANE_03,3.12,2.65,75.91,77.75,234.13,38.26,1466.28,74.27
2026-05-03 09:25:00,CRANE_03,3.48,3.32,73.64,78.33,225.89,41.42,1470.56,72.97
2026-05-03 09:26:00,CRANE_03,3.11,3.36,72.81,75.97,240.65,46.63,1440.13,77.77
2026-05-03 09:27:00,CRANE_03,2.99,3.76,76.19,77.75,240.54,48.64,1431.59,79
2026-05-03 09:28:00,CRANE_03,2.06,2.06,51.17,55.98,151.66,24.57,1021.84,73.48
2026-05-03 09:29:00,CRANE_03,2.83,2.57,60,65.29,190.82,30.24,1199.45,74.65
2026-05-03 09:30:00,CRANE_03,1.94,2.58,48.38,49.94,149.62,25.4,936.24,76.28
2026-05-03 09:31:00,CRANE_03,2.35,2.57,66.28,69.37,197.25,34.31,1205.39,74.47
2026-05-03 09:32:00,CRANE_03,3.15,3.39,75.32,80.38,229.11,41.02,1390.68,77.85
2026-05-03 09:33:00,CRANE_03,1.96,1.66,50.19,54.45,152.29,26.97,937.71,75.63
2026-05-03 09:34:00,CRANE_03,2.52,2.84,62.01,66.42,195.63,39.48,1247.27,77.6
2026-05-03 09:35:00,CRANE_03,2.77,2.68,59.78,64.9,200.01,32.92,1176.07,77.63
2026-05-03 09:36:00,CRANE_03,1.86,1.4,39.41,43.27,117.2,19.65,681.19,76.44
2026-05-03 09:37:00,CRANE_03,3.57,3.23,70.28,69.22,236,34.62,1418.79,79.57
2026-05-03 09:38:00,CRANE_03,2.25,2.06,47.34,53.99,142.8,23.95,911.9,73.27
2026-05-03 09:39:00,CRANE_03,1.8,1.67,35.31,39.64,123,30.26,766.23,70.54
2026-05-03 09:40:00,CRANE_03,2.58,2.24,52.7,56.64,156.76,38.62,915.78,68.39
2026-05-03 09:41:00,CRANE_03,2.09,1.93,50.75,57.18,152.71,21.89,977.77,71.91
2026-05-03 09:42:00,CRANE_03,3.29,2.92,62.61,67.88,196.49,25.01,1179.16,75.12
2026-05-03 09:43:00,CRANE_03,2.65,2.97,58.01,62.2,176.88,36.85,1217.54,75.38
2026-05-03 09:44:00,CRANE_03,2.67,2.67,48.43,53.09,158.33,34.4,1042.56,77.2
2026-05-03 09:45:00,CRANE_03,2.06,2.41,48.03,52.94,155.11,24.58,906.48,73.58
2026-05-03 09:46:00,CRANE_03,2.72,2.93,64.18,66.35,196.58,38.14,1162.29,72.82
2026-05-03 09:47:00,CRANE_03,2.32,2.06,49.98,54.43,160.42,33.76,959.8,81.02
2026-05-03 09:48:00,CRANE_03,1.78,1.89,34.96,41.43,107.27,15.78,744.28,81.98
2026-05-03 09:49:00,CRANE_03,3.1,3.1,76.35,80.39,236.43,38.02,1457.18,78.95
2026-05-03 09:50:00,CRANE_03,1.73,1.34,37.19,40.69,108.84,24.85,732.74,75.09
2026-05-03 09:51:00,CRANE_03,2.79,3.28,61.2,67.63,192.71,34.72,1156.46,77.13
2026-05-03 09:52:00,CRANE_03,2.13,2.82,48.43,52.86,153.53,29.89,961.22,74.77
2026-05-03 09:53:00,CRANE_03,2.16,1.96,48.95,51.21,151.91,25.35,973.88,71.71
2026-05-03 09:54:00,CRANE_03,3.05,3.05,59.11,59.72,178.75,33.13,1180.02,75.08
2026-05-03 09:55:00,CRANE_03,2.51,2.89,66.06,71.63,181.31,35.13,1255.46,75.11
2026-05-03 09:56:00,CRANE_03,1.72,1.81,51.8,56.16,167.02,21.54,986.53,77.15
2026-05-03 09:57:00,CRANE_03,1.83,1.65,37.72,43.62,122.34,26.81,750.9,73.18
2026-05-03 09:58:00,CRANE_03,3.01,2.72,60.12,64.95,191.73,39.23,1210.83,75.72
2026-05-03 09:59:00,CRANE_03,3.43,3.51,76.03,79.38,232.38,37.8,1488.7,80.95
2026-05-03 10:00:00,CRANE_03,3.17,2.67,75.03,79.07,218.68,49.15,1467.09,76.87
2026-05-03 10:01:00,CRANE_03,2.78,2.63,58.55,60.15,201.1,38.45,1221.71,75.74
2026-05-03 10:02:00,CRANE_03,1.82,2.56,45.78,48.83,155.15,25.51,927.39,75.29
2026-05-03 10:03:00,CRANE_03,1.39,1.66,33.06,32.87,114.29,17.27,711.49,73.33
2026-05-03 10:04:00,CRANE_03,3.17,3.71,69.13,71.64,244.63,32.73,1449.75,81.06
2026-05-03 10:05:00,CRANE_03,2.02,1.96,52.12,53.58,141.76,31.77,976.85,69.67
2026-05-03 10:06:00,CRANE_03,3.19,3.03,76.37,78.88,222.33,31.36,1426.7,81.2
2026-05-03 10:07:00,CRANE_03,2.48,2.18,59.47,64.44,193.89,38.64,1238.04,72.45
2026-05-03 10:08:00,CRANE_03,1.56,1.98,43.66,49.33,157.45,33.52,1013.39,68.91
2026-05-03 10:09:00,CRANE_03,2.36,2.12,48.55,51.76,166.2,29.78,967.6,72.56
2026-05-03 10:10:00,CRANE_03,2.95,3.45,72.18,77.45,250.53,42.14,1462.13,79.74
2026-05-03 10:11:00,CRANE_03,1.91,1.97,50.94,55.17,155.07,32.66,930.8,74.24
2026-05-03 10:12:00,CRANE_03,3.42,3.22,71.99,78.66,239.13,43.36,1464.17,76.79
2026-05-03 10:13:00,CRANE_03,3.01,2.9,71.44,76.58,237.49,46.57,1433.35,76.01
2026-05-03 10:14:00,CRANE_03,2.04,1.43,37.35,41.03,131.69,14.55,708.9,70.98
2026-05-03 10:15:00,CRANE_03,2.84,3.19,69.44,74.23,221.95,46.69,1388.95,73.5
2026-05-03 10:16:00,CRANE_03,2.63,2.2,60.48,62.76,193.74,35.18,1189.64,77.81
2026-05-03 10:17:00,CRANE_03,3.63,3.45,71.86,75.85,226.56,51.06,1465.46,76.63
2026-05-03 10:18:00,CRANE_03,2.81,2.36,62.77,67.05,182.29,32.03,1215.75,75.01
2026-05-03 10:19:00,CRANE_03,2.91,2.29,61.31,64.25,202.64,32.71,1297.39,77.53
2026-05-03 10:20:00,CRANE_03,2.61,2.58,64.19,66.87,184.35,30.35,1175,78.5
2026-05-03 10:21:00,CRANE_03,1.99,2.5,45.03,51.22,150.79,24.88,1007.63,77.53
2026-05-03 10:22:00,CRANE_03,1.65,1.57,50.84,55.73,134.86,22.59,899.09,74.29
2026-05-03 10:23:00,CRANE_03,2.13,2.68,45.67,46.69,153.19,28.2,969.85,73.81
2026-05-03 10:24:00,CRANE_03,2.53,2.13,59.23,63.5,193.08,42.83,1219.56,72.52
2026-05-03 10:25:00,CRANE_03,1.4,2,34.39,37.08,114.9,22.62,762.71,77.92
2026-05-03 10:26:00,CRANE_03,3.42,3.39,69.63,71.31,215.64,41.03,1426.74,79.87
2026-05-03 10:27:00,CRANE_03,2.14,2,51.76,57.04,168.07,25.87,955.33,76.06
2026-05-03 10:28:00,CRANE_03,1.58,1.77,35.43,40.97,110.5,26.6,748.93,72.19
2026-05-03 10:29:00,CRANE_03,2.3,2.55,46.53,53.35,144.91,18.84,988.23,79.83
2026-05-03 10:30:00,CRANE_03,2.07,1.71,33.39,38.71,105.77,18.42,761.47,76.12
2026-05-03 10:31:00,CRANE_03,2.28,2.96,54.3,56.73,193.27,40.06,1159.05,72.4
2026-05-03 10:32:00,CRANE_03,1.63,1.27,38.73,42.14,111.15,12.82,713.42,73.32
2026-05-03 10:33:00,CRANE_03,2.95,2.79,72.95,78.32,232.63,45.18,1387.74,68.22
2026-05-03 10:34:00,CRANE_03,2.84,3.41,73.38,78.4,227.43,37.11,1433.83,77.68
2026-05-03 10:35:00,CRANE_03,1.6,1.67,39.06,44.37,104.14,22.21,707.98,72.8
2026-05-03 10:36:00,CRANE_03,2.29,3.16,54.13,59.92,189.93,42.67,1229.03,68.88
2026-05-03 10:37:00,CRANE_03,1.89,2.75,46,50.14,151.17,20.94,916.32,72.57
2026-05-03 10:38:00,CRANE_03,1.24,1.88,33.54,37.25,107.17,14.42,725.53,74.62
2026-05-03 10:39:00,CRANE_03,2.56,2.44,48.31,55.37,154.48,23.91,991.3,71.89
2026-05-03 10:40:00,CRANE_03,3.07,2.34,63.84,69.11,178.65,41.27,1176.13,74.28
2026-05-03 10:41:00,CRANE_03,2.03,2.64,38.2,40.9,145.61,25.03,971.56,77.39
2026-05-03 10:42:00,CRANE_03,1.96,1.66,28.72,31.04,118.81,12.09,710.62,71.92
2026-05-03 10:43:00,CRANE_03,2.54,2.45,62.64,64.19,194.4,36.66,1136.07,76.5
2026-05-03 10:44:00,CRANE_03,1.07,0.75,39,42.21,110.04,21.55,754.3,75.32
2026-05-03 10:45:00,CRANE_03,2.69,2.8,60.76,63.47,189.43,37.09,1193.4,75.07
2026-05-03 10:46:00,CRANE_03,2.52,1.86,49.72,52.3,145.3,23.45,968.17,70.51
2026-05-03 10:47:00,CRANE_03,2.79,2.99,65.56,70.75,198.99,33.13,1168.63,70.8
2026-05-03 10:48:00,CRANE_03,2.5,2.46,60.73,66.26,188.38,37.04,1292.62,71.62
2026-05-03 10:49:00,CRANE_03,1.91,2.3,49.94,56.97,152.88,29.43,1001.01,70.11
2026-05-03 10:50:00,CRANE_03,2.19,2,45.92,49.77,150.09,26.38,1005.55,74.56
2026-05-03 10:51:00,CRANE_03,2.22,2.53,50.7,53.43,133.23,28.29,967.84,74.44
2026-05-03 10:52:00,CRANE_03,2.39,2.03,60.73,65.49,195.27,43.34,1251.9,75.57
2026-05-03 10:53:00,CRANE_03,3.24,3.41,76.79,81.13,227.83,44.23,1421.79,76.89
2026-05-03 10:54:00,CRANE_03,2.46,2.72,61.2,66.9,168.69,32.36,1248.68,73.92
2026-05-03 10:55:00,CRANE_03,2.72,3.16,61.24,66.35,182.94,26.2,1256.03,75.08
2026-05-03 10:56:00,CRANE_03,2.05,3,59.82,64.03,175.71,41.75,1163.8,69.99
2026-05-03 10:57:00,CRANE_03,2.52,2.59,60.62,67.64,198.87,33.51,1217.43,77.98
2026-05-03 10:58:00,CRANE_03,2.39,2.28,46.11,49.35,148.04,32.89,929.78,76.86
2026-05-03 10:59:00,CRANE_03,3.14,3.54,70.58,75.9,224.43,46.44,1469.52,73.23
2026-05-03 11:00:00,CRANE_03,2.06,1.47,47.3,50.9,145.67,28.63,980.42,69.47
2026-05-03 11:01:00,CRANE_03,3.1,3.05,71.1,76.41,232.57,35.04,1516.04,76.87
2026-05-03 11:02:00,CRANE_03,2.69,3.08,70.75,74.71,217.37,41.31,1452.07,80.29
2026-05-03 11:03:00,CRANE_03,2.61,2.64,63.2,68.46,185.87,30.03,1250.86,74.85
2026-05-03 11:04:00,CRANE_03,2.64,2.41,56.25,61.39,194.95,32.57,1239.22,78.56
2026-05-03 11:05:00,CRANE_03,3,2.69,70.62,74.12,230.46,47.49,1426.68,74.96
2026-05-03 11:06:00,CRANE_03,2.18,2.02,48.98,53.63,153.96,29.91,1005.85,75.97
2026-05-03 11:07:00,CRANE_03,2.1,1.98,44.49,49.02,160.14,32.84,954.57,74.7
2026-05-03 11:08:00,CRANE_03,1.86,2.62,46.93,48.53,146.47,32.41,926.99,73.85
2026-05-03 11:09:00,CRANE_03,2.46,2.48,55.43,58.5,195.3,27.2,1174.85,77.25
2026-05-03 11:10:00,CRANE_03,2.79,2.88,69.47,74.46,215.84,46.01,1357.31,77.79
2026-05-03 11:11:00,CRANE_03,1.67,1.87,51.35,51.48,153.22,39.8,930.94,77.05
2026-05-03 11:12:00,CRANE_03,1.8,1.7,33.39,36.6,119.62,30.27,685.31,71.35
2026-05-03 11:13:00,CRANE_03,1.73,2.12,48.42,49.27,144.29,36.44,973.84,71.98
2026-05-03 11:14:00,CRANE_03,2.67,2.4,43.34,48.69,147.07,31.42,908.15,77.22
2026-05-03 11:15:00,CRANE_03,1.65,1.95,44.75,45.89,140.91,31.45,981.77,71.33
2026-05-03 11:16:00,CRANE_03,1.94,1.25,30.69,30.8,116.08,16.66,664.5,73.04
2026-05-03 11:17:00,CRANE_03,2.54,2.27,59.5,62.56,193.91,40.41,1227.27,68.16
2026-05-03 11:18:00,CRANE_03,3.22,2.73,69.06,75.24,217.57,28.7,1409.08,74.95
2026-05-03 11:19:00,CRANE_03,3.28,3.6,72,73.69,218.63,45.89,1497.14,69.47
2026-05-03 11:20:00,CRANE_03,2.23,2.7,56.3,59.16,192.92,36.68,1269.63,74.03
2026-05-03 11:21:00,CRANE_03,1.92,2.72,48.86,54.46,152.87,36.52,950.88,70.72
2026-05-03 11:22:00,CRANE_03,2.2,2.57,43.13,49.36,153.47,28.66,1004.23,73.71
2026-05-03 11:23:00,CRANE_03,1.85,1.29,36.6,41.53,119.08,24.98,723.92,72.45
2026-05-03 11:24:00,CRANE_03,2.3,2.66,56.9,62.56,197.6,36.14,1183.27,74.09
2026-05-03 11:25:00,CRANE_03,1.01,1.58,37.39,40.65,121.57,18.68,744.25,69.47
2026-05-03 11:26:00,CRANE_03,2.06,1.72,48.68,54.85,158.67,26.33,1026.77,72.69
2026-05-03 11:27:00,CRANE_03,3.17,3.29,69.48,72.25,231.01,49.5,1424.23,79.21
2026-05-03 11:28:00,CRANE_03,2.24,1.74,47.89,49.79,156.49,30.9,952.49,76.59
2026-05-03 11:29:00,CRANE_03,2.19,2.44,55.53,57.08,204.41,38.75,1238.71,74.76
2026-05-03 11:30:00,CRANE_03,2.11,2.35,62.16,67.4,196.92,37.33,1216.49,71.95
2026-05-03 11:31:00,CRANE_03,2.08,2.38,46.46,48.71,148.93,23.31,958.29,73.24
2026-05-03 11:32:00,CRANE_03,2.58,2.03,52.56,54.36,195.32,41.67,1273.38,76.21
2026-05-03 11:33:00,CRANE_03,2.92,3.26,69.91,72.77,219.33,39.37,1486.68,75.75
2026-05-03 11:34:00,CRANE_03,2.84,3.18,69.88,73.2,211.71,40.94,1454.4,78.45
2026-05-03 11:35:00,CRANE_03,2.19,2.1,46.39,51.36,142.12,29.92,922.06,79.47
2026-05-03 11:36:00,CRANE_03,1.69,1.9,47.13,51.53,156.56,36.71,990.45,76.55
2026-05-03 11:37:00,CRANE_03,2.43,2.34,57.37,61.35,196.02,39.72,1180.39,77.61
2026-05-03 11:38:00,CRANE_03,2.68,2.72,60.48,64.67,182.14,33.57,1228.43,76.64
2026-05-03 11:39:00,CRANE_03,2.57,2.4,45.58,51.19,161.88,34.48,940.74,71.13
2026-05-03 11:40:00,CRANE_03,3.6,3.01,67.75,68.33,229.46,37.73,1501.17,78.47
2026-05-03 11:41:00,CRANE_03,1.82,2.11,48.08,52.81,151.93,22.09,994.54,79.46
2026-05-03 11:42:00,CRANE_03,2.68,2.62,59.41,63.29,193.11,36.21,1136.02,72.55
2026-05-03 11:43:00,CRANE_03,2.53,3.41,62.71,65.39,195.89,33.92,1176.89,73.91
2026-05-03 11:44:00,CRANE_03,2.62,2.83,56.97,59.36,179.59,36.72,1221.57,69.03
2026-05-03 11:45:00,CRANE_03,1.82,2.05,45.84,49.27,157.35,24.75,966.36,76.67
2026-05-03 11:46:00,CRANE_03,2.12,2.28,45.34,49.75,150.75,26.99,953.65,71
2026-05-03 11:47:00,CRANE_03,2.09,2.84,57.92,59.32,206.71,38.72,1223.1,78.89
2026-05-03 11:48:00,CRANE_03,1.77,1.9,31.22,36.79,124.55,20.36,699.7,67.79
2026-05-03 11:49:00,CRANE_03,2.96,2.44,59.34,63.85,193.29,42.92,1208.53,76.44
2026-05-03 11:50:00,CRANE_03,2.27,2.3,45.58,52.45,161.35,23.5,927.74,77.11
2026-05-03 11:51:00,CRANE_03,1.37,1.35,30.27,34,119.19,19.57,761.71,72.58
2026-05-03 11:52:00,CRANE_03,2.23,2.14,46.83,51.82,154.26,29.46,962.22,75.36
2026-05-03 11:53:00,CRANE_03,2.47,2.66,59.1,62.98,200.99,32.81,1269.18,73.55
2026-05-03 11:54:00,CRANE_03,3.21,2.41,70.6,74.32,227.11,41.13,1484.28,79.83
2026-05-03 11:55:00,CRANE_03,2.27,2.61,58.71,63.48,197.16,33.02,1232.45,72.19
2026-05-03 11:56:00,CRANE_03,2.79,3.11,69.57,71.27,223.84,42.69,1409.73,81.87
2026-05-03 11:57:00,CRANE_03,2.5,2.29,59.59,62.18,184.86,34.45,1165.4,72.76
2026-05-03 11:58:00,CRANE_03,2.5,2.43,49.13,53.97,149.28,27.44,930.31,68.99
2026-05-03 11:59:00,CRANE_03,2.68,2.62,56.8,60.98,195.94,41.41,1235.29,71.6
2026-05-03 12:00:00,CRANE_03,1.93,1.66,45.84,47.49,153.59,32.12,937.52,75.48
2026-05-03 12:01:00,CRANE_03,2,2.15,47.11,52.09,154.81,30.61,976.72,73.86
2026-05-03 12:02:00,CRANE_03,1.84,1.82,45.52,50.71,158.29,33.1,969.19,77.9
2026-05-03 12:03:00,CRANE_03,2.19,1.76,49.94,52.34,145.89,38.45,1025.52,73.67
2026-05-03 12:04:00,CRANE_03,2.54,2.25,56.93,60.53,183.79,35.69,1208.71,71.63
2026-05-03 12:05:00,CRANE_03,2.4,2.33,53.45,55.55,204.06,37.75,1200.54,77.97
2026-05-03 12:06:00,CRANE_03,1.69,1.69,30.01,35.39,109.28,26.69,712.26,74.24
2026-05-03 12:07:00,CRANE_03,2.21,2.2,52.46,55.63,162.54,26.01,1029.23,73.63
2026-05-03 12:08:00,CRANE_03,2.41,1.66,45,48.3,156.92,27.1,992.71,73.81
2026-05-03 12:09:00,CRANE_03,2.14,2.69,60.9,63.16,186.5,35.43,1134.6,72.81
2026-05-03 12:10:00,CRANE_03,1.81,1.64,43.66,47.33,153.13,21.48,959.2,66.26
2026-05-03 12:11:00,CRANE_03,2.1,1.92,45.45,48.88,162.48,30.56,1030.99,81.66
2026-05-03 12:12:00,CRANE_03,2.71,2.77,58.5,63.4,193.83,34.17,1230.43,76.98
2026-05-03 12:13:00,CRANE_03,2.52,2.3,58.73,63.04,208.28,25.5,1228.71,77.83
2026-05-03 12:14:00,CRANE_03,3.33,2.68,63.74,69.02,235.54,44.27,1393.84,75.27
2026-05-03 12:15:00,CRANE_03,1.56,2.03,49.3,52.36,158.97,29,934.39,74.11
2026-05-03 12:16:00,CRANE_03,3.11,2.67,63.81,66.42,228.65,40.53,1399.48,71.46
2026-05-03 12:17:00,CRANE_03,2.32,2.3,53.62,58.56,201.65,32.22,1206.61,72.53
2026-05-03 12:18:00,CRANE_03,1.69,1.31,49.27,54.02,154.09,22.16,994.79,68.16
2026-05-03 12:19:00,CRANE_03,1.75,2.12,30.56,36.01,118.61,18.45,753.41,75.98
2026-05-03 12:20:00,CRANE_03,1.71,1.62,41.83,45.58,150.86,33.69,895.42,72.43
2026-05-03 12:21:00,CRANE_03,2.99,2.56,61.26,65.29,220.78,52.24,1398.14,75.52
2026-05-03 12:22:00,CRANE_03,1.33,1.13,33.79,37.3,115.13,12.74,764.43,68.73
2026-05-03 12:23:00,CRANE_03,2.35,2.42,57.2,58.29,206.11,38.35,1163.59,77.18
2026-05-03 12:24:00,CRANE_03,2.61,2.6,69.31,71.88,228.55,36.11,1369.17,73.2
2026-05-03 12:25:00,CRANE_03,1.16,1.42,31.15,34.94,117.63,19.27,757.98,74.92
2026-05-03 12:26:00,CRANE_03,2.25,1.91,46.89,51.13,170.23,26.88,943.71,71.23
2026-05-03 12:27:00,CRANE_03,1.82,2.19,40.42,47.05,149.17,29.21,947.91,71.53
2026-05-03 12:28:00,CRANE_03,1.39,1.99,37.56,41.75,119,18.9,711.54,76.67
2026-05-03 12:29:00,CRANE_03,3.35,2.69,71.41,75.49,227.91,34.18,1437.24,75.97
2026-05-03 12:30:00,CRANE_03,2.92,2.96,65.37,69.45,223.65,36.58,1479.63,72.85
2026-05-03 12:31:00,CRANE_03,2.04,2.93,52.64,56.03,198.92,39.69,1242.79,74.87
2026-05-03 12:32:00,CRANE_03,2.38,2.49,63.6,68.42,197.19,37.09,1211.69,75.69
2026-05-03 12:33:00,CRANE_03,2.43,2.3,55.33,59.26,185.62,39.19,1207.06,79.29
2026-05-03 12:34:00,CRANE_03,2.6,2.34,52,55.02,193.23,31.55,1222.7,75.41
2026-05-03 12:35:00,CRANE_03,1.6,1.92,44.25,47.38,152.67,29.86,936.53,70.78
2026-05-03 12:36:00,CRANE_03,1.72,2.46,45.81,47.99,150.28,24.51,978.12,81.66
2026-05-03 12:37:00,CRANE_03,1.12,1.52,32.83,35.7,98.3,20.59,798.34,71.82
2026-05-03 12:38:00,CRANE_03,2.12,2.41,53.92,57.92,182.67,40,1242,73
2026-05-03 12:39:00,CRANE_03,1.77,1.94,42.46,46.56,156.27,25.24,995.86,75.22
2026-05-03 12:40:00,CRANE_03,3.01,2.68,65.94,71.34,227.02,37.69,1486.92,70.93
2026-05-03 12:41:00,CRANE_03,2.91,3.17,65.41,68.38,223.17,45.28,1463.74,77.31
2026-05-03 12:42:00,CRANE_03,2.36,2.49,57.65,60.58,197.41,31.03,1222.46,70.07
2026-05-03 12:43:00,CRANE_03,2.51,2.57,60.56,62.28,182.14,37.81,1174.76,76.83
2026-05-03 12:44:00,CRANE_03,2.18,2.08,40.31,42.19,152.18,27.77,979.46,77.46
2026-05-03 12:45:00,CRANE_03,2.14,2.96,52.69,57.06,206.61,35.06,1200.51,72.19
2026-05-03 12:46:00,CRANE_03,2.44,3.56,68.93,71.43,239.44,51.65,1500.84,71.17
2026-05-03 12:47:00,CRANE_03,2.31,1.93,42.94,48.38,155.75,27.32,925.4,77.13
2026-05-03 12:48:00,CRANE_03,2.51,2.5,56.56,58.9,198.65,31.49,1198.8,74.82
2026-05-03 12:49:00,CRANE_03,2.49,1.98,45.15,49.05,157.81,37.9,994.72,75.04
2026-05-03 12:50:00,CRANE_03,2.15,2.91,56.15,59.37,188.93,37.27,1179.34,75.3
2026-05-03 12:51:00,CRANE_03,2.13,1.85,45.1,49.56,142.31,20.85,932.41,75.73
2026-05-03 12:52:00,CRANE_03,2.81,2.77,69.92,75.31,241.14,40.03,1476.49,76.06
2026-05-03 12:53:00,CRANE_03,2.12,1.97,43.78,48.03,155.55,37.49,975.42,73.14
2026-05-03 12:54:00,CRANE_03,1.53,2.28,46.09,50.96,174.95,22.6,1008.38,71.64
2026-05-03 12:55:00,CRANE_03,1.87,1.39,33.06,36.07,126.8,21.4,727.14,72.52
2026-05-03 12:56:00,CRANE_03,2.75,2.44,56.1,59.41,192.58,29.19,1180.25,80.31
2026-05-03 12:57:00,CRANE_03,1.85,1.89,44.07,47.39,152.3,33.02,915.69,76.34
2026-05-03 12:58:00,CRANE_03,2.63,1.85,57.14,60.8,180.78,43.5,1231.67,71.61
2026-05-03 12:59:00,CRANE_03,2.57,2.55,55.59,59.29,187.7,23.53,1228.39,71.4
2026-05-03 13:00:00,CRANE_03,2.91,2.9,64.76,71.31,232,38.5,1379.19,75.96
2026-05-03 13:01:00,CRANE_03,2.56,2.37,53.65,55.74,194.84,30.44,1215.81,74.65
2026-05-03 13:02:00,CRANE_03,2.09,2.46,54.8,57.96,199.34,35.09,1217.29,71.12
2026-05-03 13:03:00,CRANE_03,2.02,1.71,46.13,48.19,161.76,31.37,974.39,74.08
2026-05-03 13:04:00,CRANE_03,1.77,1.3,43.82,46.99,166.07,28.03,1037.3,71.77
2026-05-03 13:05:00,CRANE_03,2.32,2.39,52.06,58.18,199.77,37.64,1180.04,72.27
2026-05-03 13:06:00,CRANE_03,1.49,2.05,38.2,43.03,148.69,22.86,962.03,71.98
2026-05-03 13:07:00,CRANE_03,1.33,1.66,32.46,37.49,111.06,12.68,746.2,73.79
2026-05-03 13:08:00,CRANE_03,1.88,1.3,41.74,46.73,152.18,34.41,941.92,72.56
2026-05-03 13:09:00,CRANE_03,1.44,0.81,37.41,41.3,102.64,24.64,774.13,66.19
2026-05-03 13:10:00,CRANE_03,3.01,3.39,67.9,71.79,229.8,38.17,1396.17,78.71
2026-05-03 13:11:00,CRANE_03,1.85,1.85,43.12,45.56,158.73,30.76,1025.16,72.08
2026-05-03 13:12:00,CRANE_03,1.76,1.77,46.8,52.15,149.59,23.35,990.05,74.15
2026-05-03 13:13:00,CRANE_03,1.82,1.42,40.81,45.61,164.98,23.92,967.36,74.92
2026-05-03 13:14:00,CRANE_03,2.27,2.01,51.98,56.66,202.17,35.93,1230.76,73.72
2026-05-03 13:15:00,CRANE_03,2.1,3.09,51.01,55.11,193.9,38.66,1257.58,77.4
2026-05-03 13:16:00,CRANE_03,2.57,2.44,52.36,53.32,186.64,38.55,1176.59,77.77
2026-05-03 13:17:00,CRANE_03,2.8,3.4,63.29,69.86,241.68,35.99,1464.72,74.04
2026-05-03 13:18:00,CRANE_03,2.52,2.37,62.57,68.21,234.29,34.44,1458.32,75.91
2026-05-03 13:19:00,CRANE_03,3.01,3.31,70.21,73.07,232.27,43.05,1520.42,79.25
2026-05-03 13:20:00,CRANE_03,2.88,2.88,61.98,64.2,232.94,36.59,1447.88,80.34
2026-05-03 13:21:00,CRANE_03,1.98,1.9,51.96,54.03,193.87,30.62,1227.44,70.26
2026-05-03 13:22:00,CRANE_03,2.92,3.26,65.51,68.95,229.8,49.69,1400.21,74.47
2026-05-03 13:23:00,CRANE_03,1.69,1.85,41.52,46.22,154.18,30.5,965.56,72.15
2026-05-03 13:24:00,CRANE_03,2.18,2.01,55.84,58.25,184.71,32.25,1198.89,74.37
2026-05-03 13:25:00,CRANE_03,2.2,2.55,57.27,60.81,200.04,28.67,1229.04,73.19
